,Time,hpm5
1108,5540,239.9
1109,5545,240.2
1110,5550,257.0
1111,5555,240.4
1112,5560,247.4
1113,5565,256.4
1114,5570,243.4
1115,5575,247.5
1116,5580,257.7
1117,5585,245.8
1118,5590,243.8
1119,5595,246.2
1120,5600,254.4
1121,5605,244.1
1122,5610,244.3
1123,5615,252.9
1124,5620,247.0
1125,5625,241.4
1126,5630,256.3
1127,5635,246.1
1128,5640,239.6
1129,5645,242.1
1130,5650,248.6
1131,5655,250.1
1132,5660,251.5
1133,5665,247.9
1134,5670,247.4
1135,5675,240.8
1136,5680,254.4
1137,5685,241.3
1138,5690,0
1139,5691,0
