,Time,hpm8
1402,7010,149.8
1403,7015,150.0
1404,7020,149.6
1405,7025,149.9
1406,7030,149.8
1407,7035,149.9
1408,7040,149.8
1409,7045,150.1
1410,7050,149.8
1411,7055,150.0
1412,7060,149.9
1413,7065,149.9
1414,7070,149.7
1415,7075,150.1
1416,7080,149.8
1417,7085,149.9
1418,7090,149.9
1419,7095,149.9
1420,7100,149.7
1421,7105,150.1
1422,7110,150.0
1423,7115,150.1
1424,7120,149.8
1425,7125,149.8
1426,7130,149.9
1427,7135,149.9
1428,7140,150.0
1429,7145,149.8
1430,7150,149.9
1431,7155,149.8
1432,7160,149.9
1433,7165,149.9
1434,7170,150.0
1435,7175,150.0
1436,7180,149.9
1437,7185,150.0
1438,7190,149.8
1439,7195,150.1
1440,7200,149.8
1441,7205,150.2
1442,7210,149.8
1443,7215,150.0
1444,7220,149.9
1445,7225,150.1
1446,7230,149.8
1447,7235,150.0
1448,7240,149.8
1449,7245,149.9
1450,7250,149.9
1451,7255,149.8
1452,7260,150.1
1453,7265,150.7
1454,7270,150.2
1455,7275,149.8
1456,7280,150.0
1457,7285,150.0
1458,7290,150.0
1459,7295,149.9
1460,7300,150.0
1461,7305,149.8
1462,7310,149.9
1463,7315,150.1
1464,7320,149.8
1465,7325,149.9
1466,7330,149.8
1467,7335,149.9
1468,7340,149.8
1469,7345,149.9
1470,7350,149.9
1471,7355,149.8
1472,7360,149.9
1473,7365,149.9
1474,7370,149.6
1475,7375,150.2
1476,7380,149.6
1477,7385,150.0
1478,7390,149.7
1479,7395,149.9
1480,7400,149.7
1481,7405,150.2
1482,7410,149.8
1483,7415,150.1
1484,7420,149.9
1485,7425,149.8
1486,7430,150.0
1487,7435,149.7
1488,7440,150.0
1489,7445,149.7
1490,7450,149.9
1491,7455,149.8
1492,7460,149.8
1493,7465,149.9
1494,7470,149.9
1495,7475,149.9
1496,7480,150.0
1497,7485,149.8
1498,7490,149.8
1499,7495,149.8
1500,7500,149.9
1501,7505,149.8
1502,7510,150.0
1503,7515,149.7
1504,7520,149.9
1505,7525,150.1
1506,7530,150.1
1507,7535,150.0
1508,7540,150.0
1509,7545,150.0
1510,7550,149.8
1511,7555,150.1
1512,7560,149.9
1513,7565,149.9
1514,7570,149.8
